Filename,Age,Mean F0,Mean Confidence,Fallback Used
6Y-002B-M1-01.wav,6.0,531.7239915533836,0.7917687337804626,"No Fallback, 90% Confidence"
2Y-069A-X-02.wav,2.0,489.4259799136606,0.5847215217848619,"No Fallback, 90% Confidence"
13Y-016A-M1-02.wav,13.0,653.9545975998743,0.590731163534361,"No Fallback, 90% Confidence"
1Y-010A-M1-01.wav,1.0,408.65050699776384,0.7850114206093868,"No Fallback, 90% Confidence"
6Y-002A-F2-02.wav,6.0,848.6034720183594,0.5979805178940296,Fallback to Mid Confidence (75%)
1Y-067A-M-02.wav,1.0,757.7579430867042,0.788487399675396,"No Fallback, 90% Confidence"
6Y-002B-M3-04.wav,6.0,515.8464906430098,0.6230710360114692,Fallback to Mid Confidence (75%)
6Y-002B-M3-10.wav,6.0,468.02984833828253,0.6973497216580528,"No Fallback, 90% Confidence"
0Y-8week-045A-04.wav,0.0,839.3479556191677,0.8576873103263735,"No Fallback, 90% Confidence"
2Y-000B-F2-01.wav,2.0,534.7207176536666,0.7697073545058568,"No Fallback, 90% Confidence"
16Y-094A-M1-01.wav,16.0,257.79843010799374,0.34208758218531926,Fallback to Mid Confidence (75%)
15Y-106A-M3-NC-04.wav,15.0,521.9199174157709,0.7178174678098272,"No Fallback, 90% Confidence"
10Y-103A-M1-NC-02.wav,10.0,544.3629583787354,0.716586440256456,"No Fallback, 90% Confidence"
10Y-103A-M1-NC-16.wav,10.0,470.9560055484269,0.8064556507503285,"No Fallback, 90% Confidence"
10Y-103A-M1-NC-12.wav,10.0,477.3106610613162,0.8552311259381314,"No Fallback, 90% Confidence"
10Y-103A-M1-NC-06.wav,10.0,458.8240802584844,0.7243141298847539,"No Fallback, 90% Confidence"
16Y-094A-M1-05.wav,16.0,256.7502710957299,0.6484674025149573,"No Fallback, 90% Confidence"
16Y-057A-X-1-02 2.wav,16.0,454.7426861748445,0.7495799790573956,"No Fallback, 90% Confidence"
17Y-097A-X2-03.wav,17.0,376.1847202160335,0.8886673291524251,"No Fallback, 90% Confidence"
6Y-002B-M3-14.wav,6.0,517.927521073896,0.7098069203396639,"No Fallback, 90% Confidence"
7Y-019A-X4-02.wav,7.0,741.4952149646982,0.8308778398980697,"No Fallback, 90% Confidence"
10Y-025A-F2-09.wav,10.0,458.3318595105577,0.551633895274151,"No Fallback, 90% Confidence"
1Y-067A-M-06.wav,1.0,816.1797876326373,0.8072300276790674,"No Fallback, 90% Confidence"
6Y-035A-X-02.wav,6.0,493.9555684872711,0.5940761051100233,"No Fallback, 90% Confidence"
8Y-102A-M1-SV-01.wav,8.0,459.48335571716115,0.6398198617001375,"No Fallback, 90% Confidence"
6Y-002B-M1-05.wav,6.0,568.1138063696025,0.5589479697557788,Fallback to Mid Confidence (75%)
0Y-047A-07.wav,0.0,683.889720891224,0.8722193327294775,"No Fallback, 90% Confidence"
4Y-074A-M-13.wav,4.0,615.0919626148935,0.7126539113814943,"No Fallback, 90% Confidence"
4Y-074A-M-07.wav,4.0,641.1275106948422,0.9153878981784239,"No Fallback, 90% Confidence"
0Y-047A-13.wav,0.0,687.2838337959424,0.8390639361739158,"No Fallback, 90% Confidence"
1Y-075A-M-01.wav,1.0,660.3643397550311,0.6922885303944349,"No Fallback, 90% Confidence"
16Y-058A-X-02.wav,16.0,470.3986555600895,0.7203741166740656,"No Fallback, 90% Confidence"
1Y-063A-X-03.wav,1.0,700.8653381775886,0.37732003747175136,"No Fallback, 90% Confidence"
17Y-097A-X-01.wav,17.0,396.7466949377014,0.6746994271355716,"No Fallback, 90% Confidence"
1Y-063A-X-02.wav,1.0,818.9389044517752,0.6057452674955129,"No Fallback, 90% Confidence"
3Y-029A-M1-01.wav,3.0,422.2995610222201,0.856953175663948,"No Fallback, 90% Confidence"
16Y-058A-X-03.wav,16.0,456.9056468063985,0.709552644297134,"No Fallback, 90% Confidence"
0Y-047A-12.wav,0.0,694.1212902120801,0.8493127352798108,"No Fallback, 90% Confidence"
4Y-074A-M-06.wav,4.0,600.2767224525265,0.8493906724583972,"No Fallback, 90% Confidence"
4Y-074A-M-12.wav,4.0,644.4922865640915,0.5944023895228142,"No Fallback, 90% Confidence"
0Y-047A-06.wav,0.0,679.1451319284029,0.8323561559940121,"No Fallback, 90% Confidence"
13Y-055A-F-11.wav,13.0,303.71055285043184,0.842560586243592,"No Fallback, 90% Confidence"
6Y-002B-M1-04.wav,6.0,589.6973000249892,0.722197718836449,"No Fallback, 90% Confidence"
13Y-055A-F-05.wav,13.0,347.69193427009407,0.6319390932445997,"No Fallback, 90% Confidence"
1Y-067A-M-07.wav,1.0,758.9513202096649,0.7721978445436545,"No Fallback, 90% Confidence"
10Y-025A-F2-08.wav,10.0,483.90265990061096,0.3285421158733039,Fallback to Mid Confidence (75%)
7Y-019A-X4-03.wav,7.0,702.17397926862,0.6997713303124463,Fallback to Mid Confidence (75%)
6Y-002B-M3-01.wav,6.0,463.40153017517423,0.5254904991516502,"No Fallback, 90% Confidence"
0Y-8week-045A-01.wav,0.0,843.7368989377964,0.7201656173880494,"No Fallback, 90% Confidence"
6Y-002B-M3-15.wav,6.0,557.5551928026275,0.7913106399949412,"No Fallback, 90% Confidence"
12Y-054A-X-02.wav,12.0,382.3877183819672,0.6294699946449975,"No Fallback, 90% Confidence"
15Y-106A-M3-NC-01.wav,15.0,329.99583441240304,0.6780088825480026,"No Fallback, 90% Confidence"
17Y-097A-X2-02.wav,17.0,381.84926654321475,0.6614522675567485,"No Fallback, 90% Confidence"
4Y-032A-X-01.wav,4.0,648.5288957566003,0.8792488561279472,"No Fallback, 90% Confidence"
16Y-094A-M1-04.wav,16.0,270.43185637688975,0.4072782452855455,"No Fallback, 90% Confidence"
8Y-020AB-M3-02.wav,8.0,430.8366621889535,0.4869968005749461,Fallback to Mid Confidence (75%)
5Y-000A-F5-01.wav,5.0,905.4292718992476,0.6103604788443556,"No Fallback, 90% Confidence"
3Y-105A-M4-CA.wav,3.0,723.259189918752,0.6458898529830114,"No Fallback, 90% Confidence"
10Y-103A-M1-NC-07.wav,10.0,449.1622031497722,0.5847839316353202,"No Fallback, 90% Confidence"
10Y-103A-M1-NC-13.wav,10.0,487.67491587099124,0.8561340052830545,"No Fallback, 90% Confidence"
11Y-015A-M1-01.wav,11.0,571.9920749489025,0.49841147690802534,"No Fallback, 90% Confidence"
0Y-048A.wav,0.0,846.1429340941123,0.5414270120613938,"No Fallback, 90% Confidence"
10Y-103A-M1-NC-05.wav,10.0,510.5104954698854,0.7096099899638266,"No Fallback, 90% Confidence"
10Y-103A-M1-NC-11.wav,10.0,385.3533571599448,0.6127910675673649,"No Fallback, 90% Confidence"
7.5Y-013B-F3.wav,7.5,487.6135002526224,0.743969492975678,"No Fallback, 90% Confidence"
10Y-028A-F2-09.wav,10.0,350.07659472414014,0.5250887450087687,Fallback to Mid Confidence (75%)
15Y-106A-M3-NC-03.wav,15.0,332.30349052131544,0.7378749525306201,"No Fallback, 90% Confidence"
3Y-105A-M3-WO.wav,3.0,785.5250356307282,0.636548387217466,"No Fallback, 90% Confidence"
6Y-002B-M3-03.wav,6.0,499.97736891201004,0.8406911125549903,"No Fallback, 90% Confidence"
0Y-8week-045A-03.wav,0.0,825.4243341684975,0.6802087709595396,"No Fallback, 90% Confidence"
7Y-097B-X1-NC-09.wav,7.0,529.175854683995,0.7087236405350268,"No Fallback, 90% Confidence"
11Y-015A-M7.wav,11.0,499.6266286200518,0.4239019868080504,Fallback to Mid Confidence (75%)
7Y-019A-X4-01.wav,7.0,775.1805140266732,0.8493120394371174,"No Fallback, 90% Confidence"
1Y-067A-M-05.wav,1.0,817.8556092189206,0.7969776420174418,"No Fallback, 90% Confidence"
6Y-035A-X-01.wav,6.0,484.86329656441256,0.726771434575741,"No Fallback, 90% Confidence"
8Y-102A-M1-SV-02.wav,8.0,465.79954407065196,0.7546391445856828,"No Fallback, 90% Confidence"
1Y-067A-M-11.wav,1.0,817.1363548916943,0.7648732878076725,"No Fallback, 90% Confidence"
13Y-055A-F-07.wav,13.0,315.83287593914434,0.7321508074977569,"No Fallback, 90% Confidence"
0Y-111A-X1-08.wav,0.0,1452.9241257590015,0.6690717407122806,"No Fallback, 90% Confidence"
4Y-074A-M-04.wav,4.0,663.2757561052528,0.8160428088485149,"No Fallback, 90% Confidence"
0Y-047A-10.wav,0.0,686.636031791789,0.8846031485065338,"No Fallback, 90% Confidence"
8Y-020AB-M10-01.wav,8.0,565.660132739218,0.8231344819068909,"No Fallback, 90% Confidence"
0Y-047A-04.wav,0.0,693.715450738973,0.8244686175997441,"No Fallback, 90% Confidence"
4Y-074A-M-10.wav,4.0,656.8195679386912,0.8363426461122757,"No Fallback, 90% Confidence"
1Y-075A-M-02.wav,1.0,659.6247401507292,0.6959045859132434,"No Fallback, 90% Confidence"
16Y-058A-X-01.wav,16.0,459.9948643646263,0.7427758676748649,"No Fallback, 90% Confidence"
3Y-029A-M1-03.wav,3.0,418.03950697767664,0.8978000617289281,"No Fallback, 90% Confidence"
17Y-097A-X-02.wav,17.0,417.32452403182396,0.695527075199274,"No Fallback, 90% Confidence"
2Y-031A-F2-04.wav,2.0,580.444842542648,0.6890828040242195,"No Fallback, 90% Confidence"
3Y-029A-M1-02.wav,3.0,420.3234170480111,0.9013755877017975,"No Fallback, 90% Confidence"
17Y-097A-X-03.wav,17.0,367.9283852865822,0.7926289764674086,"No Fallback, 90% Confidence"
1Y-063A-X-01.wav,1.0,845.3999661203618,0.6051545648882954,"No Fallback, 90% Confidence"
1Y-075A-M-03.wav,1.0,634.1383671076705,0.7135597007787403,"No Fallback, 90% Confidence"
4Y-074A-M-11.wav,4.0,534.136151741481,0.6984795887161184,"No Fallback, 90% Confidence"
0Y-047A-05.wav,0.0,708.0163882259927,0.8535354016721248,"No Fallback, 90% Confidence"
0Y-047A-11.wav,0.0,684.1439037501028,0.8482102083349691,"No Fallback, 90% Confidence"
4Y-074A-M-05.wav,4.0,647.5443329579476,0.8690953220994699,"No Fallback, 90% Confidence"
0Y-111A-X1-09.wav,0.0,1539.0750026130481,0.8338453856910147,"No Fallback, 90% Confidence"
13Y-055A-F-06.wav,13.0,325.50756849460214,0.7709023641488914,"No Fallback, 90% Confidence"
1Y-067A-M-10.wav,1.0,852.6873896670033,0.6964691267255694,"No Fallback, 90% Confidence"
1Y-067A-M-04.wav,1.0,804.495533867391,0.7345176437140807,"No Fallback, 90% Confidence"
13Y-016A-M1-04.wav,13.0,588.3055651629015,0.20843860560229846,Fallback to Mid Confidence (75%)
2.5Y-003A-M2-01.wav,2.5,854.5070297483136,0.8381183513520677,"No Fallback, 90% Confidence"
7Y-097B-X1-NC-08.wav,7.0,571.5064715333327,0.5716082338948507,Fallback to Mid Confidence (75%)
0Y-8week-045A-02.wav,0.0,912.9104608350007,0.7381827816028487,"No Fallback, 90% Confidence"
12Y-054A-X-01.wav,12.0,464.5707204312295,0.475690353495468,Fallback to Mid Confidence (75%)
6Y-002B-M3-02.wav,6.0,549.6158300757934,0.7064765244354739,"No Fallback, 90% Confidence"
7Y-019A-X5.wav,7.0,718.135120701837,0.7647604254575876,"No Fallback, 90% Confidence"
7.5Y-013B-F2.wav,7.5,584.0216081518232,0.747032154718755,"No Fallback, 90% Confidence"
17Y-097A-X2-01.wav,17.0,364.6900139388164,0.7815976011753082,"No Fallback, 90% Confidence"
15Y-106A-M3-NC-02.wav,15.0,318.1238619411622,0.7513664905386774,"No Fallback, 90% Confidence"
10Y-028A-F2-08.wav,10.0,410.3983895069522,0.7846983986951056,"No Fallback, 90% Confidence"
4Y-032A-X-02.wav,4.0,633.1471878697716,0.8144010681193322,"No Fallback, 90% Confidence"
5Y-000A-F5-02.wav,5.0,774.3089035036433,0.7093964291943444,"No Fallback, 90% Confidence"
8Y-020AB-M3-01.wav,8.0,514.2621979778942,0.6275577207512044,"No Fallback, 90% Confidence"
10Y-103A-M1-NC-10.wav,10.0,493.30308293074677,0.8975971279775395,"No Fallback, 90% Confidence"
10Y-103A-M1-NC-04.wav,10.0,556.3600876321,0.7727583007830562,"No Fallback, 90% Confidence"
4Y-023A-M2-02.wav,4.0,650.4839377673538,0.8635526013871034,"No Fallback, 90% Confidence"
10Y-103A-M1-NC-09.wav,10.0,525.1725826210453,0.6236081847300132,"No Fallback, 90% Confidence"
10Y-103A-M1-NC-21.wav,10.0,452.3738936050283,0.8753752470016479,"No Fallback, 90% Confidence"
7Y-019A-X1-01.wav,7.0,566.7194916666724,0.362897098233754,Fallback to Mid Confidence (75%)
4Y-027A-M1-06.wav,4.0,383.3501211271509,0.5786553478666714,Fallback to Mid Confidence (75%)
16Y-057A-X-2-03.wav,16.0,420.4310057578655,0.7774416220896511,"No Fallback, 90% Confidence"
10Y-028A-F2-05.wav,10.0,436.7511733310331,0.7940593768920129,"No Fallback, 90% Confidence"
2Y-000B-F5-03.wav,2.0,506.57653118007994,0.7248548633522458,"No Fallback, 90% Confidence"
0.5Y-022A-F1-01.wav,0.5,1277.7850106521432,0.7691016994092775,"No Fallback, 90% Confidence"
7Y-097B-X1-NC-11.wav,7.0,586.5583387472087,0.7068610960831407,"No Fallback, 90% Confidence"
7Y-097B-X1-NC-05.wav,7.0,562.5494819574667,0.6862086126061736,"No Fallback, 90% Confidence"
6Y-009A-F2-01.wav,6.0,453.3193301025187,0.8484196407052705,"No Fallback, 90% Confidence"
1Y-067A-M-09.wav,1.0,782.2894539501525,0.7482733279466629,"No Fallback, 90% Confidence"
10Y-025A-F2-12.wav,10.0,494.7945308598817,0.4541391688088576,Fallback to Mid Confidence (75%)
8Y-005A-M1-02.wav,8.0,322.6038467188204,0.5923029028165799,"No Fallback, 90% Confidence"
0Y-111A-X1-04.wav,0.0,1397.1100964149314,0.8142604839001129,"No Fallback, 90% Confidence"
18Y-059A-M-01.wav,18.0,319.7858257544666,0.5141989890409192,"No Fallback, 90% Confidence"
0Y-111A-X1-10.wav,0.0,1381.2098749629752,0.6159789295460301,"No Fallback, 90% Confidence"
0Y-047A-08.wav,0.0,685.3046486760476,0.84204906167148,"No Fallback, 90% Confidence"
6Y-036A-X-05.wav,6.0,587.4261905853389,0.5291665095997893,"No Fallback, 90% Confidence"
4Y-074A-M-08.wav,4.0,648.1877920167559,0.8126880109310151,"No Fallback, 90% Confidence"
0Y-047A-20.wav,0.0,635.1675908431614,0.7961100465067292,"No Fallback, 90% Confidence"
8Y-020AB-M6-01.wav,8.0,523.1114650305667,0.7688912173520915,"No Fallback, 90% Confidence"
0Y-047A-21.wav,0.0,656.3933378886117,0.9130295899781313,"No Fallback, 90% Confidence"
0Y-5wks-014B-X2-01.wav,0.0,1752.5310891559116,0.7685716483328078,Fallback to Mid Confidence (75%)
4Y-074A-M-09.wav,4.0,661.104784918377,0.7563745832001721,"No Fallback, 90% Confidence"
6Y-036A-X-04.wav,6.0,579.543667627727,0.641810811750713,"No Fallback, 90% Confidence"
0Y-047A-09.wav,0.0,718.0777489780653,0.801860930043317,"No Fallback, 90% Confidence"
9Y-052A-F-01.wav,9.0,430.65619889162593,0.6871612845502031,"No Fallback, 90% Confidence"
13Y-055A-F-22.wav,13.0,347.94925044896263,0.7460303344281323,"No Fallback, 90% Confidence"
0Y-111A-X1-11.wav,0.0,1489.4324120882,0.4426636412806277,"No Fallback, 90% Confidence"
0Y-111A-X1-05.wav,0.0,1409.6932142347353,0.7607471163862863,"No Fallback, 90% Confidence"
8Y-005A-M1-03.wav,8.0,313.28938675500024,0.6037885495385186,"No Fallback, 90% Confidence"
1Y-067A-M-08.wav,1.0,782.5837535482224,0.78173882577498,"No Fallback, 90% Confidence"
10Y-025A-F2-07.wav,10.0,451.5730676391822,0.4516343928128481,Fallback to Mid Confidence (75%)
0Y-6wks-044A-01-2.wav,0.0,1211.4704933621158,0.7053147435761415,"No Fallback, 90% Confidence"
7Y-097B-X1-NC-04.wav,7.0,584.749011112293,0.6415452027647961,"No Fallback, 90% Confidence"
2Y-000B-F5-02.wav,2.0,559.3343131371978,0.746302859282788,"No Fallback, 90% Confidence"
7Y-097B-X1-NC-10.wav,7.0,538.4072131001634,0.6427604748401791,"No Fallback, 90% Confidence"
10Y-028A-F2-04.wav,10.0,390.54906234101145,0.5810677274327043,"No Fallback, 90% Confidence"
0Y-043A-01.wav,0.0,1404.094177877303,0.5184475364671512,Fallback to Mid Confidence (75%)
4Y-027A-M1-07.wav,4.0,531.91956338183,0.7265568922140768,Fallback to Mid Confidence (75%)
16Y-057A-X-2-02.wav,16.0,287.62316428283214,0.5763906098959982,"No Fallback, 90% Confidence"
10Y-001A-M2-01.wav,10.0,396.1466916552588,0.7733162467906235,"No Fallback, 90% Confidence"
10Y-103A-M1-NC-34.wav,10.0,544.6864845906495,0.7318054845799571,"No Fallback, 90% Confidence"
10Y-101A-F1-GH-01.wav,10.0,454.9701753711322,0.36467471235347065,"No Fallback, 90% Confidence"
10Y-103A-M1-NC-20.wav,10.0,416.77790677789557,0.8073559203800166,"No Fallback, 90% Confidence"
10Y-103A-M1-NC-08.wav,10.0,452.04802905941233,0.7544916766030448,"No Fallback, 90% Confidence"
4Y-023A-M2-03.wav,4.0,609.7736300727333,0.8224465180978631,"No Fallback, 90% Confidence"
2.5Y-021A-M6-02.wav,2.5,662.985073532648,0.6103179117076492,"No Fallback, 90% Confidence"
4Y-023A-M2-01.wav,4.0,630.9538046903743,0.901924854516983,"No Fallback, 90% Confidence"
10Y-101A-F1-GH-03.wav,10.0,513.6848427570831,0.6817876648633404,"No Fallback, 90% Confidence"
10Y-103A-M1-NC-22.wav,10.0,517.8799469063292,0.7306741128365198,"No Fallback, 90% Confidence"
4Y-027A-M1-05.wav,4.0,513.8535268943824,0.7802933588624,"No Fallback, 90% Confidence"
14Y-051A-F1-04-2.wav,14.0,568.386887865928,0.5511338176826636,"No Fallback, 90% Confidence"
7Y-019A-X1-02.wav,7.0,807.2870158217708,0.6084693287172027,"No Fallback, 90% Confidence"
10Y-028A-F2-06.wav,10.0,406.1729324469076,0.743132894979669,"No Fallback, 90% Confidence"
6Y-002B-M4-05.wav,6.0,557.7828025287713,0.833428087644279,"No Fallback, 90% Confidence"
7Y-097B-X1-NC-06.wav,7.0,541.4076497110474,0.5045583444061102,Fallback to Mid Confidence (75%)
0.5Y-022A-F1-02.wav,0.5,994.1541530064302,0.863270631746242,"No Fallback, 90% Confidence"
7Y-097B-X1-NC-12.wav,7.0,585.7641182978804,0.7996000084739465,"No Fallback, 90% Confidence"
2Y-006A-M1-01.wav,2.0,530.8942244832754,0.8091922402381897,"No Fallback, 90% Confidence"
10Y-025A-F2-11.wav,10.0,469.6947998357568,0.4010333220327371,"No Fallback, 90% Confidence"
5Y-096A-X.wav,5.0,902.9452533232894,0.7014162816728154,"No Fallback, 90% Confidence"
6Y-009A-F2-02.wav,6.0,420.0431018365421,0.6425458305760434,"No Fallback, 90% Confidence"
1Y-064A-X.wav,1.0,733.6793066142706,0.7611057966856695,"No Fallback, 90% Confidence"
0Y-8week-046A-44.wav,0.0,732.8384887158285,0.6210616444205416,"No Fallback, 90% Confidence"
10Y-025A-F2-05.wav,10.0,447.64080447895265,0.3484514509436003,Fallback to Mid Confidence (75%)
8Y-005A-M1-01.wav,8.0,661.6570521511328,0.5720178887925365,"No Fallback, 90% Confidence"
13Y-055A-F-08.wav,13.0,350.3759462073418,0.6654469665529122,"No Fallback, 90% Confidence"
13Y-055A-F-20.wav,13.0,346.04203847063656,0.6798217655589375,"No Fallback, 90% Confidence"
0Y-111A-X1-07.wav,0.0,1325.9341881765292,0.7307092171907424,"No Fallback, 90% Confidence"
18Y-059A-M-02.wav,18.0,351.7793770711503,0.34412439653117743,Fallback to Mid Confidence (75%)
6Y-036A-X-06.wav,6.0,577.3314713443942,0.5720556441975652,"No Fallback, 90% Confidence"
0Y-6wks-044A-03-2.wav,0.0,1180.944344310009,0.5244142255800612,"No Fallback, 90% Confidence"
16Y-108A-F1-04.wav,16.0,470.2726925760316,0.5508945749717808,"No Fallback, 90% Confidence"
0Y-5wks-014B-X2-03.wav,0.0,1237.6499300707642,0.035249242838472125,Fallback to All Data
16Y-057A-X-hungry.wav,16.0,460.040735960062,0.4890815002785981,"No Fallback, 90% Confidence"
8Y-020AB-M6-03.wav,8.0,509.6979269742235,0.4562784791199697,"No Fallback, 90% Confidence"
16Y-057A-X-2-01 2.wav,16.0,434.40414261740636,0.6857929170201315,"No Fallback, 90% Confidence"
8Y-020AB-M6-02.wav,8.0,521.1092632141488,0.6561156607232987,"No Fallback, 90% Confidence"
11Y-015A-M4-01.wav,11.0,598.5444734802674,0.788679325551379,"No Fallback, 90% Confidence"
0Y-5wks-014B-X2-02.wav,0.0,1257.6445499729907,0.0032611264364926945,Fallback to All Data
16Y-108A-F1-05.wav,16.0,459.89768148519676,0.530979957256247,"No Fallback, 90% Confidence"
0Y-047A-22.wav,0.0,604.2960920222935,0.43542359580835666,Fallback to Mid Confidence (75%)
9Y-052A-F-02.wav,9.0,412.43066192652975,0.5851340476972188,"No Fallback, 90% Confidence"
6Y-036A-X-07.wav,6.0,576.9799433714165,0.7212798030752885,"No Fallback, 90% Confidence"
18Y-059A-M-03.wav,18.0,399.02774204665644,0.5965562134903545,"No Fallback, 90% Confidence"
0Y-111A-X1-06.wav,0.0,1374.3947089538783,0.7479700421633786,"No Fallback, 90% Confidence"
0Y-111A-X1-12.wav,0.0,1352.630353176483,0.7058291384729288,"No Fallback, 90% Confidence"
13Y-055A-F-21.wav,13.0,351.79052889496955,0.849194972204561,"No Fallback, 90% Confidence"
13Y-055A-F-09.wav,13.0,345.0423117256258,0.790734408698468,"No Fallback, 90% Confidence"
10Y-025A-F2-04.wav,10.0,500.12718237424997,0.6272231189605708,"No Fallback, 90% Confidence"
0Y-8week-046A-45.wav,0.0,795.7691861390401,0.8016606910726052,"No Fallback, 90% Confidence"
10Y-025A-F2-10.wav,10.0,479.6713107683435,0.42193334598256194,"No Fallback, 90% Confidence"
7Y-097B-X1-NC-13.wav,7.0,616.435135587551,0.6068546317929272,"No Fallback, 90% Confidence"
0.5Y-022A-F1-03.wav,0.5,1116.955674484949,0.8322334546934474,"No Fallback, 90% Confidence"
2Y-000B-F5-01.wav,2.0,554.0495758375249,0.4512056019157171,Fallback to Mid Confidence (75%)
7Y-097B-X1-NC-07.wav,7.0,563.0528353819894,0.6097947806119919,Fallback to Mid Confidence (75%)
6Y-002B-M4-04.wav,6.0,560.3159894175626,0.7636115882473374,"No Fallback, 90% Confidence"
10Y-028A-F2-07.wav,10.0,422.5348393748549,0.7466934980316595,"No Fallback, 90% Confidence"
7Y-019A-X1-03.wav,7.0,784.2545277683929,0.3153952439980848,Fallback to Mid Confidence (75%)
16Y-057A-X-2-01.wav,16.0,469.9256394062518,0.5679622663961102,"No Fallback, 90% Confidence"
4Y-027A-M1-04.wav,4.0,389.1155412946571,0.6728677277763685,"No Fallback, 90% Confidence"
10Y-103A-M1-NC-23.wav,10.0,436.0656980554551,0.7401408551902068,"No Fallback, 90% Confidence"
10Y-101A-F1-GH-02.wav,10.0,509.8116358145758,0.5758921387068068,"No Fallback, 90% Confidence"
2.5Y-021A-M6-01.wav,2.5,664.4408475237138,0.6891828685538056,"No Fallback, 90% Confidence"
10Y-060A-F1-03.wav,10.0,689.2117747999582,0.8124888716517268,"No Fallback, 90% Confidence"
10Y-103A-M1-NC-33.wav,10.0,486.01014918585133,0.676154956035316,"No Fallback, 90% Confidence"
10Y-101A-F1-GH-06.wav,10.0,505.7750664020607,0.7891175277081544,"No Fallback, 90% Confidence"
10Y-101A-F1-GH-12.wav,10.0,443.43961707670405,0.5310424183096204,"No Fallback, 90% Confidence"
10Y-103A-M1-NC-27.wav,10.0,486.0761192631745,0.7724059768517813,"No Fallback, 90% Confidence"
2Y-012A-M1-03.wav,2.0,689.7180920910334,0.7349686551462399,"No Fallback, 90% Confidence"
4Y-023A-M2-04.wav,4.0,582.1268243730327,0.7522027128863902,"No Fallback, 90% Confidence"
6Y-007A-M1-01.wav,6.0,615.090694734359,0.7923055271453717,"No Fallback, 90% Confidence"
3Y-088A-M1-01.wav,3.0,986.625714660378,0.689916224169888,"No Fallback, 90% Confidence"
10Y-028A-F2-03.wav,10.0,438.31325363994137,0.8540913666288058,"No Fallback, 90% Confidence"
16Y-057A-X-2-05.wav,16.0,421.5753516643662,0.8185968348885527,"No Fallback, 90% Confidence"
7Y-019A-X1-07.wav,7.0,812.8589881470955,0.6735788866363722,"No Fallback, 90% Confidence"
7Y-097B-X1-NC-03.wav,7.0,571.9871951874867,0.6020429733907804,"No Fallback, 90% Confidence"
6Y-002B-M3-09.wav,6.0,542.4467689357961,0.6199523814643423,"No Fallback, 90% Confidence"
10Y-025A-F2-14.wav,10.0,433.46438241625873,0.549420395978924,"No Fallback, 90% Confidence"
0Y-8week-046A-41.wav,0.0,716.7222756395299,0.48416901354033215,Fallback to Mid Confidence (75%)
0Y-111A-X1-02.wav,0.0,1371.213258681722,0.8779656020077792,"No Fallback, 90% Confidence"
18Y-059A-M-07.wav,18.0,362.86242014983304,0.6275524959813074,"No Fallback, 90% Confidence"
13Y-055A-F-19.wav,13.0,349.05011370820097,0.7488442641042639,"No Fallback, 90% Confidence"
8Y-005A-M1-04.wav,8.0,327.09336840960384,0.5592345660004545,"No Fallback, 90% Confidence"
16Y-108A-F1-01.wav,16.0,467.15472713506335,0.3202291721016423,"No Fallback, 90% Confidence"
6Y-036A-X-03.wav,6.0,587.4091480765597,0.4985153813931075,"No Fallback, 90% Confidence"
3Y-029A-M1-09.wav,3.0,424.8959841185667,0.8069610266309035,"No Fallback, 90% Confidence"
17Y-097A-X-08.wav,17.0,407.12645026299236,0.653606667521072,"No Fallback, 90% Confidence"
8Y-020AB-M8-02.wav,8.0,582.9504417877386,0.5968631939246104,"No Fallback, 90% Confidence"
16Y-061A-M-02.wav,16.0,601.8490456119462,0.6832752248102968,"No Fallback, 90% Confidence"
3Y-029A-M1-08.wav,3.0,393.06141926653515,0.9019538263479868,"No Fallback, 90% Confidence"
17Y-097A-X-09.wav,17.0,356.02773086473564,0.8050668523129489,"No Fallback, 90% Confidence"
2Y-087A_M1-02.wav,2.0,635.430514679637,0.7555654544768662,"No Fallback, 90% Confidence"
6Y-036A-X-02.wav,6.0,559.6283536804343,0.5345370255146674,"No Fallback, 90% Confidence"
8Y-005A-M1-05.wav,8.0,560.9597200489188,0.6417175397944095,"No Fallback, 90% Confidence"
18Y-059A-M-06.wav,18.0,361.80947034618157,0.5727647705934942,"No Fallback, 90% Confidence"
0Y-111A-X1-03.wav,0.0,1376.3806218960237,0.7649788234610947,"No Fallback, 90% Confidence"
2Y-000B-F7-01.wav,2.0,533.1027996104159,0.8565750456480092,"No Fallback, 90% Confidence"
3Y-073A-X-01.wav,3.0,536.6250306652205,0.8996014582949716,"No Fallback, 90% Confidence"
10Y-025A-F2-01.wav,10.0,555.5332768796856,0.31487808059901,"No Fallback, 90% Confidence"
0Y-8week-046A-40.wav,0.0,1321.4411952818077,0.6765243149273199,"No Fallback, 90% Confidence"
6Y-002B-M4-01.wav,6.0,633.6571124325399,0.7144375344847932,"No Fallback, 90% Confidence"
5Y-000A-F9-CA-02.wav,5.0,658.5337001737622,0.6893803728744388,"No Fallback, 90% Confidence"
6Y-002B-M3-08.wav,6.0,537.3431181021382,0.49695120763146516,"No Fallback, 90% Confidence"
0.5Y-022A-F1-06.wav,0.5,1203.2325323631462,0.8283545099278932,"No Fallback, 90% Confidence"
7Y-097B-X1-NC-02.wav,7.0,624.5222182386916,0.5512447421039853,Fallback to Mid Confidence (75%)
7Y-019A-X1-06.wav,7.0,742.2011206049084,0.7582973466875652,Fallback to Mid Confidence (75%)
4Y-027A-M1-01.wav,4.0,524.5050643780396,0.531536264611142,Fallback to Mid Confidence (75%)
